game_id,season,week,start_date,home_team,away_team,books,market_total,min_market_total,max_market_total,market_total_range,projected_offensive_total_raw,projected_scoreboard_total,actual_score_total,total_edge,abs_total_edge,direction,actual_total_residual,aligned_total_residual,result,edge_bucket,market_total_bucket,calibration_intercept,calibration_slope,calibration_n,football_lab_total_edge,pace_total_edge,efficiency_total_edge,tendency_total_edge,pace_projected_total,efficiency_projected_total,tendency_projected_total,primary_z,primary_direction,structural_z,structural_z_aligned,tendency_z,tendency_z_aligned,available_confirmations,confirmation_count,confirmation_combination,abs_primary_z
401520369,2023,10,2023-11-04T16:00:00+00:00,Michigan State,Nebraska,3,34.5,34.5,34.5,0.0,34.2,45.95351780833883,37.0,11.45351780833883,11.45351780833883,over,2.5,2.5,win,8+,<45,22.381232264941374,0.689248115304019,1769,11.45351780833883,20.395971339846376,12.536021632125127,7.8125,54.895971339846376,47.03602163212513,42.3125,1.7599707918479472,1,2.163072710172762,2.163072710172762,1.5450152463404876,1.5450152463404876,2,2,structural+tendency,1.7599707918479472
401520374,2023,10,2023-11-04T16:00:00+00:00,Ole Miss,Texas A&M,3,52.5,51.5,53.5,2.0,49.8,56.70578840708152,73.0,4.205788407081521,4.205788407081521,over,20.5,20.5,win,3-4.99,45-54.5,22.381232264941374,0.689248115304019,1769,4.205788407081521,2.5583025462620697,3.58987178196827,3.375,55.05830254626207,56.08987178196827,55.875,0.6462699824648672,1,0.4198114319708246,0.4198114319708246,0.6674465864190907,0.6674465864190907,2,2,structural+tendency,0.6462699824648672
401520375,2023,10,2023-11-04T16:00:00+00:00,Rutgers,Ohio State,3,42.666666666666664,42.5,43.0,0.5,42.7,51.81212678842299,51.0,9.145460121756322,9.145460121756322,over,8.333333333333336,8.333333333333336,win,8+,<45,22.381232264941374,0.689248115304019,1769,9.145460121756322,12.066973466764011,10.539667966738115,0.5208333333333357,54.733640133430676,53.20633463340478,43.1875,1.4053099634229982,1,1.5096098658142134,1.5096098658142134,0.10300101642269964,0.10300101642269964,2,2,structural+tendency,1.4053099634229982
401520376,2023,10,2023-11-04T16:00:00+00:00,South Carolina,Jacksonville State,3,54.833333333333336,54.5,55.0,0.5,49.2,56.29223953789911,66.0,1.4589062045657712,1.4589062045657712,over,11.166666666666664,11.166666666666664,win,1-1.99,45-54.5,22.381232264941374,0.689248115304019,1769,1.4589062045657712,0.5496316257601279,-0.2955501484810341,-1.7083333333333357,55.382964959093464,54.5377831848523,53.125,0.22417848830794304,1,0.011671743134772913,0.011671743134772913,-0.33784333386645377,-0.33784333386645377,2,1,structural_only,0.22417848830794304
401520377,2023,10,2023-11-04T16:00:00+00:00,Tennessee,UConn,3,55.333333333333336,55.0,55.5,0.5,46.6,54.50019443810866,62.0,-0.8331388952246783,0.8331388952246783,under,6.666666666666664,-6.666666666666664,loss,<1,55-64.5,22.381232264941374,0.689248115304019,1769,-0.8331388952246783,-0.24256454578812736,-0.7651170387336634,-4.770833333333336,55.09076878754521,54.56821629459967,50.5625,-0.12802181353228864,-1,-0.07106728995788991,0.07106728995788991,-0.943489310431925,0.943489310431925,2,2,structural+tendency,0.12802181353228864
401525441,2023,10,2023-11-04T16:00:00+00:00,Clemson,Notre Dame,3,44.166666666666664,43.5,44.5,1.0,46.3,54.293420003517454,54.0,10.12675333685079,10.12675333685079,over,9.833333333333336,9.833333333333336,win,8+,<45,22.381232264941374,0.689248115304019,1769,10.12675333685079,10.924102120878544,9.77006260067504,8.083333333333336,55.09076878754521,53.936729267341704,52.25,1.5560974704321928,1,1.3834606325613987,1.3834606325613987,1.5985757748802918,1.5985757748802918,2,2,structural+tendency,1.5560974704321928
401525545,2023,10,2023-11-04T16:00:00+00:00,North Carolina,Campbell,1,68.5,68.5,68.5,0.0,48.2,55.60299142259509,66.0,-12.897008577404911,12.897008577404911,under,-2.5,2.5,win,8+,65+,22.381232264941374,0.689248115304019,1769,-12.897008577404911,-14.026089796834434,-10.62979129781047,,54.473910203165566,57.87020870218953,,-1.981780513050703,-1,-1.63538573669602,1.63538573669602,,,1,1,structural_only,1.981780513050703
401525884,2023,10,2023-11-04T16:00:00+00:00,Texas,Kansas State,2,49.25,49.0,49.5,0.5,47.9,55.39621698800388,63.0,6.146216988003879,6.146216988003879,over,13.75,13.75,win,5-7.99,45-54.5,22.381232264941374,0.689248115304019,1769,6.146216988003879,5.483640133430676,6.984429053268286,2.625,54.733640133430676,56.234429053268286,51.875,0.944440176394624,1,0.8475678834138826,0.8475678834138826,0.5191251227704039,0.5191251227704039,2,2,structural+tendency,0.944440176394624
401525451,2023,10,2023-11-04T17:00:00+00:00,Sam Houston,Kennesaw State,1,41.5,41.5,41.5,0.0,42.3,51.536427542301375,45.0,10.036427542301375,10.036427542301375,over,3.5,3.5,win,8+,<45,22.381232264941374,0.689248115304019,1769,10.036427542301375,13.460903822412654,10.435752301451998,,54.960903822412654,51.935752301452,,1.5422178255215535,1,1.5867322136130135,1.5867322136130135,,,1,1,structural_only,1.5422178255215535
401524049,2023,10,2023-11-04T18:00:00+00:00,Utah,Arizona State,3,39.0,37.5,40.5,3.0,47.8,55.32729217647348,58.0,16.327292176473478,16.327292176473478,over,19.0,19.0,win,8+,<45,22.381232264941374,0.689248115304019,1769,16.327292176473478,15.733640133430676,17.287686995326183,3.4375,54.733640133430676,56.28768699532618,42.4375,2.5088848527951524,1,2.229278880364089,2.229278880364089,0.6798067083898146,0.6798067083898146,2,2,structural+tendency,2.5088848527951524
401525542,2023,10,2023-11-04T18:00:00+00:00,Virginia,Georgia Tech,3,56.333333333333336,55.5,57.5,2.0,48.9,56.085465103307904,62.0,-0.247868230025432,0.247868230025432,under,5.666666666666664,-5.666666666666664,loss,<1,55-64.5,22.381232264941374,0.689248115304019,1769,-0.247868230025432,-1.275030787071266,-0.699958197575647,2.7916666666666643,55.05830254626207,55.63337513575769,59.125,-0.038087935285192456,-1,-0.1290600962156309,0.1290600962156309,0.5520854480256672,-0.5520854480256672,2,1,structural_only,0.038087935285192456
401531392,2023,10,2023-11-04T18:00:00+00:00,Temple,Navy,3,45.833333333333336,45.5,46.0,0.5,41.6,51.05395386158857,50.0,5.220620528255232,5.220620528255232,over,4.166666666666664,4.166666666666664,win,5-7.99,45-54.5,22.381232264941374,0.689248115304019,1769,5.220620528255232,9.06263800651304,5.714396818839681,2.7291666666666643,54.895971339846376,51.54773015217302,48.5625,0.8022111458508849,1,0.9717425570562882,0.9717425570562882,0.5397253260549432,0.5397253260549432,2,2,structural+tendency,0.8022111458508849
401520361,2023,10,2023-11-04T18:30:00+00:00,Air Force,Army,3,32.166666666666664,32.0,32.5,0.5,40.900000000000006,50.57148018087575,26.0,18.40481351420909,18.40481351420909,over,-6.166666666666664,-6.166666666666664,loss,8+,<45,22.381232264941374,0.689248115304019,1769,18.40481351420909,21.75531743468553,22.64501450591198,12.895833333333336,53.921984101352194,54.811681172578645,45.0625,2.8281209979726185,1,2.989805527496788,2.989805527496788,2.550305166626032,2.550305166626032,2,2,structural+tendency,2.8281209979726185
401531383,2023,10,2023-11-04T19:00:00+00:00,UAB,Florida Atlantic,3,59.333333333333336,59.0,59.5,0.5,50.3,57.050412464733526,87.0,-2.2829208685998097,2.2829208685998097,under,27.666666666666664,-27.666666666666664,loss,2-2.99,55-64.5,22.381232264941374,0.689248115304019,1769,-2.2829208685998097,-4.275030787071266,-2.8326145697755436,-1.1458333333333357,55.05830254626207,56.50071876355779,58.1875,-0.35079825395744907,-1,-0.46847579869308464,0.46847579869308464,-0.22660223612993866,0.22660223612993866,2,2,structural+tendency,0.35079825395744907
401531399,2023,10,2023-11-04T19:00:00+00:00,North Texas,UTSA,3,70.16666666666667,68.5,71.0,2.5,59.400000000000006,63.3225703140001,66.0,-6.844096352666568,6.844096352666568,under,-4.166666666666671,4.166666666666671,win,5-7.99,65+,22.381232264941374,0.689248115304019,1769,-6.844096352666568,-15.108364120404602,-8.104297096776662,-6.166666666666671,55.05830254626207,62.06236956989001,64.0,-1.0516777359455858,-1,-1.5153163987470455,1.5153163987470455,-1.219532034444759,1.219532034444759,2,2,structural+tendency,1.0516777359455858
401531425,2023,10,2023-11-04T19:00:00+00:00,Memphis,South Florida,3,68.33333333333333,68.0,68.5,0.5,56.3,61.18590115655764,109.0,-7.147432176775688,7.147432176775688,under,40.66666666666667,-40.66666666666667,loss,5-7.99,65+,22.381232264941374,0.689248115304019,1769,-7.147432176775688,-13.047767098089281,-9.207758854064707,-6.270833333333329,55.28556623524405,59.12557447926862,62.0625,-1.0982889343116016,-1,-1.4712220048338343,1.4712220048338343,-1.2401322377292971,1.2401322377292971,2,2,structural+tendency,1.0982889343116016
401531908,2023,10,2023-11-04T19:00:00+00:00,Arkansas State,Louisiana,3,59.666666666666664,59.5,60.0,0.5,46.8,54.63804406116946,54.0,-5.028622605497205,5.028622605497205,under,-5.666666666666664,5.666666666666664,win,5-7.99,55-64.5,22.381232264941374,0.689248115304019,1769,-5.028622605497205,-4.640830361687733,-5.060408984882777,-1.4166666666666643,55.02583630497893,54.60625768178389,58.25,-0.7727083553716501,-1,-0.6546968504527604,0.6546968504527604,-0.28016276466974127,0.28016276466974127,2,2,structural+tendency,0.7727083553716501
401520364,2023,10,2023-11-04T19:30:00+00:00,Georgia,Missouri,3,55.833333333333336,55.5,56.5,1.0,52.0,58.22213426075036,51.0,2.388800927417023,2.388800927417023,over,-4.833333333333336,-4.833333333333336,loss,2-2.99,55-64.5,22.381232264941374,0.689248115304019,1769,2.388800927417023,-1.1321594411857987,3.277024591061597,0.3541666666666643,54.70117389214754,59.11035792439493,56.1875,0.36706799868354256,1,0.17235145297068366,0.17235145297068366,0.07004069116743497,0.07004069116743497,2,2,structural+tendency,0.36706799868354256
401520367,2023,10,2023-11-04T19:30:00+00:00,Maryland,Penn State,3,50.333333333333336,50.0,50.5,0.5,42.9,51.94997641148379,66.0,1.616643078150453,1.616643078150453,over,15.666666666666664,15.666666666666664,win,1-1.99,45-54.5,22.381232264941374,0.689248115304019,1769,1.616643078150453,4.595104247796179,2.0513073368923997,1.3541666666666643,54.928437581129515,52.384640670225735,51.6875,0.24841665643689412,1,0.4304333124363635,0.4304333124363635,0.2678026426990174,0.2678026426990174,2,2,structural+tendency,0.24841665643689412
401520370,2023,10,2023-11-04T19:30:00+00:00,Minnesota,Illinois,3,43.833333333333336,43.0,44.5,1.5,43.1,52.08782603454459,53.0,8.254492701211255,8.254492701211255,over,9.166666666666664,9.166666666666664,win,8+,<45,22.381232264941374,0.689248115304019,1769,8.254492701211255,10.867840558814201,9.433867519566192,2.1666666666666643,54.70117389214754,53.26720085289953,46.0,1.2684021013244406,1,1.3552937276787385,1.3552937276787385,0.4284842283184281,0.4284842283184281,2,2,structural+tendency,1.2684021013244406
401520373,2023,10,2023-11-04T19:30:00+00:00,Northwestern,Iowa,3,31.333333333333332,30.5,32.5,2.0,35.5,46.84954035823405,17.0,15.51620702490072,15.51620702490072,over,-14.333333333333332,-14.333333333333332,loss,8+,<45,22.381232264941374,0.689248115304019,1769,15.51620702490072,23.822367936778154,15.755946240849692,9.541666666666668,55.155701270111486,47.089279574183024,40.875,2.3842518622714612,1,2.60844703553916,2.60844703553916,1.8869786208638493,1.8869786208638493,2,2,structural+tendency,2.3842518622714612
401525541,2023,10,2023-11-04T19:30:00+00:00,Pittsburgh,Florida State,3,49.5,48.5,50.0,1.5,46.0,54.086645568926244,31.0,4.586645568926244,4.586645568926244,over,-18.5,-18.5,loss,3-4.99,45-54.5,22.381232264941374,0.689248115304019,1769,4.586645568926244,5.525836304978931,4.489987209399608,5.9375,55.02583630497893,53.98998720939961,55.4375,0.7047932669203036,1,0.6665324428199935,0.6665324428199935,1.1742115872187706,1.1742115872187706,2,2,structural+tendency,0.7047932669203036
401525543,2023,10,2023-11-04T19:30:00+00:00,Louisville,Virginia Tech,2,48.5,48.5,48.5,0.0,44.0,52.70814933831821,37.0,4.208149338318208,4.208149338318208,over,-11.5,-11.5,loss,3-4.99,45-54.5,22.381232264941374,0.689248115304019,1769,4.208149338318208,6.55830254626207,4.052022773836285,1.375,55.05830254626207,52.552022773836285,49.875,0.6466327679503105,1,0.6970851650236115,0.6970851650236115,0.27192268335592584,0.27192268335592584,2,2,structural+tendency,0.6466327679503105
401525880,2023,10,2023-11-04T19:30:00+00:00,Baylor,Houston,3,58.5,58.5,58.5,0.0,49.2,56.29223953789911,49.0,-2.207760462100893,2.207760462100893,under,-9.5,9.5,win,2-2.99,55-64.5,22.381232264941374,0.689248115304019,1769,-2.207760462100893,-3.9286910729850177,-0.584141633189418,-3.375,54.57130892701498,57.91585836681058,55.125,-0.3392489533534718,-1,-0.2819161584253444,0.2819161584253444,-0.6674465864190907,0.6674465864190907,2,2,structural+tendency,0.3392489533534718
401525881,2023,10,2023-11-04T19:30:00+00:00,Cincinnati,UCF,3,60.0,59.5,60.5,1.0,48.599999999999994,55.87869066871669,54.0,-4.121309331283307,4.121309331283307,under,-6.0,6.0,win,3-4.99,55-64.5,22.381232264941374,0.689248115304019,1769,-4.121309331283307,-5.233893625286186,-3.4384150169474594,-1.5625,54.766106374713814,56.56158498305254,58.4375,-0.6332887562237104,-1,-0.5713779303704047,0.5713779303704047,-0.3090030492680975,0.3090030492680975,2,2,structural+tendency,0.6332887562237104
401525883,2023,10,2023-11-04T19:30:00+00:00,Oklahoma State,Oklahoma,3,62.166666666666664,61.5,62.5,1.0,54.0,59.6006304913584,51.0,-2.5660361753082626,2.5660361753082626,under,-11.166666666666664,11.166666666666664,win,2-2.99,55-64.5,22.381232264941374,0.689248115304019,1769,-2.5660361753082626,-6.459039294741807,-5.932237613398378,-4.041666666666664,55.70762737192486,56.234429053268286,58.125,-0.3943023265812483,-1,-0.8294403766162093,0.8294403766162093,-0.7992878874401451,0.7992878874401451,2,2,structural+tendency,0.3943023265812483
401531374,2023,10,2023-11-04T19:30:00+00:00,East Carolina,Tulane,3,45.0,44.5,46.0,1.5,49.800000000000004,56.70578840708152,23.0,11.70578840708152,11.70578840708152,over,-22.0,-22.0,loss,8+,45-54.5,22.381232264941374,0.689248115304019,1769,11.70578840708152,9.960903822412654,11.523543595868318,3.0,54.960903822412654,56.52354359586832,48.0,1.7987352040450348,1,1.4539480336227402,1.4539480336227402,0.5932858545947473,0.5932858545947473,2,2,structural+tendency,1.7987352040450348
401531906,2023,10,2023-11-04T19:30:00+00:00,Georgia State,James Madison,3,52.833333333333336,52.5,53.0,0.5,48.9,56.085465103307904,56.0,3.252131769974568,3.252131769974568,over,3.1666666666666643,3.1666666666666643,win,3-4.99,45-54.5,22.381232264941374,0.689248115304019,1769,3.252131769974568,2.2899016954950113,2.4652775952032684,1.2916666666666643,55.12323502882835,55.298610928536604,54.125,0.49972916811888574,1,0.32071387014792496,0.32071387014792496,0.2554425207282935,0.2554425207282935,2,2,structural+tendency,0.49972916811888574
