game_id,season,week,start_date,home_team,away_team,selected_side,selected_team,market_role,spread_bucket,total_bucket,season_phase,market_spread_home,market_home_margin,market_total,books,actual_home_margin,market_margin_residual_home,aligned_residual,hit,margin_power_edge,margin_power_z,abs_margin_power_z,structural_z,structural_z_aligned,structural_members,line_elo_z,line_elo_z_aligned,confirmation_count,confirmation_combination,narrative_state,narrative_z,football_lab_edge,elo_edge,efficiency_power_edge,line_elo_edge,narrative_interaction_edge,structural_strength,line_elo_strength,joint_confirmation_strength
401520371,2023,10,2023-11-04T23:30:00+00:00,Mississippi State,Kentucky,home,Mississippi State,underdog,3-6.5,45-54.5,late_10_plus,5.333333333333333,-5.333333333333333,45.0,3,-21.0,-15.666666666666668,-15.666666666666668,False,9.495988535602795,1.0144178556555465,1.0144178556555465,0.6817462082275033,0.6817462082275033,football_lab_edge|elo_edge|efficiency_power_edge,0.06500267326389092,0.06500267326389092,2,structural+market,opposes,-0.32156118167858205,3.347545178126893,4.673333333333333,6.675147986094823,0.5289999653653856,-0.1477386719139519,strong_>=0.50,weak_<0.25,weak_any_<0.25
401531393,2023,11,2023-11-11T17:00:00+00:00,South Florida,Temple,home,South Florida,favorite,7-13.5,65+,late_10_plus,-7.333333333333333,7.333333333333333,68.83333333333333,3,4.0,-3.333333333333333,-3.333333333333333,False,16.132285775245933,1.7233465143298672,1.7233465143298672,0.2765041972115078,0.2765041972115078,football_lab_edge|elo_edge|efficiency_power_edge,0.38474497634755134,0.38474497634755134,2,structural+market,agrees,0.5398124165342704,2.837407222419171,2.166666666666667,-3.062303442531735,3.131103213803086,0.24801242825743117,moderate_0.25_0.50,moderate_0.25_0.50,moderate_both_>=0.25
401525549,2023,11,2023-11-12T01:00:00+00:00,North Carolina,Duke,away,Duke,underdog,7-13.5,45-54.5,late_10_plus,-10.0,10.0,53.0,3,2.0,-8.0,8.0,True,-14.148593044931449,-1.511436683329068,1.511436683329068,-0.3883663958101655,0.3883663958101655,football_lab_edge|elo_edge|efficiency_power_edge,-0.13992090641215307,0.13992090641215307,2,structural+market,agrees,-1.0019492183536542,-2.868391621987233,-4.7,4.414223144855741,-1.138694009482215,-0.4603374265266626,moderate_0.25_0.50,weak_<0.25,weak_any_<0.25
401539477,2023,14,2023-12-02T21:00:00+00:00,Tulane,SMU,away,SMU,underdog,3-6.5,45-54.5,late_10_plus,-3.0,3.0,48.5,3,-12.0,-15.0,15.0,True,-11.38812699811693,-1.2165473163799987,1.2165473163799987,-0.9143638859860341,0.9143638859860341,football_lab_edge|elo_edge|efficiency_power_edge,-0.4022090815837211,0.4022090815837211,2,structural+market,agrees,-0.6864479371202941,-5.117924336847301,-8.3,-1.9023601531971166,-3.273228308067528,-0.31538292662947714,strong_>=0.50,moderate_0.25_0.50,moderate_both_>=0.25
401628481,2024,3,2024-09-14T19:30:00+00:00,Minnesota,Nevada,away,Nevada,underdog,14+,<45,early_1_4,-16.833333333333332,16.833333333333332,44.0,3,27.0,10.166666666666668,-10.166666666666668,False,-15.51499228546991,-1.6736606743443447,1.6736606743443447,-0.5952294558729103,0.5952294558729103,football_lab_edge|elo_edge|efficiency_power_edge,-0.19748105594691956,0.19748105594691956,2,structural+market,agrees,-0.617306486667287,-1.1818308003985507,-5.573333333333332,-7.77386852455564,-1.5044568843254105,-0.2569209518903382,strong_>=0.50,weak_<0.25,weak_any_<0.25
401628484,2024,3,2024-09-14T19:30:00+00:00,Washington,Washington State,home,Washington,favorite,3-6.5,45-54.5,early_1_4,-5.166666666666667,5.166666666666667,54.833333333333336,3,-5.0,-10.166666666666668,-10.166666666666668,False,22.21367891745783,2.396273240269626,2.396273240269626,0.9780159892525528,0.9780159892525528,football_lab_edge|elo_edge|efficiency_power_edge,1.2773859140310324,1.2773859140310324,2,structural+market,agrees,1.0013995332636478,7.006649714034066,4.453333333333334,6.245445522613536,9.731424733827847,0.4167792285767842,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401628361,2024,3,2024-09-14T23:00:00+00:00,Texas,UTSA,away,UTSA,underdog,14+,55-64.5,early_1_4,-35.5,35.5,55.5,3,49.0,13.5,-13.5,False,-10.591982698098363,-1.1425970815174027,1.1425970815174027,-1.4439573057299908,1.4439573057299908,football_lab_edge|elo_edge|efficiency_power_edge,-1.2236392061369374,1.2236392061369374,2,structural+market,agrees,-0.6442077573227146,-1.9224611440128285,-12.04,-25.535693773802635,-9.321969739203794,-0.2681171732376399,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401643790,2024,4,2024-09-19T23:30:00+00:00,App State,South Alabama,away,South Alabama,underdog,7-13.5,55-64.5,early_1_4,-7.666666666666667,7.666666666666667,62.5,3,-34.0,-41.666666666666664,41.666666666666664,True,-18.14383990336209,-1.957244371709792,1.957244371709792,-1.2576447308499545,1.2576447308499545,football_lab_edge|elo_edge|efficiency_power_edge,-0.21954704101268713,0.21954704101268713,2,structural+market,agrees,-0.32201501214209044,-4.991474009374286,-10.326666666666668,-11.200724242033473,-1.6725607208298028,-0.13402160066254967,strong_>=0.50,weak_<0.25,weak_any_<0.25
401636876,2024,4,2024-09-21T20:00:00+00:00,Oklahoma State,Utah,home,Oklahoma State,underdog,<3,45-54.5,early_1_4,0.8333333333333334,-0.8333333333333334,53.5,3,-3.0,-2.1666666666666665,-2.1666666666666665,False,16.024049541188297,1.728574598515833,1.728574598515833,0.3046340758789596,0.3046340758789596,football_lab_edge|elo_edge|efficiency_power_edge,0.2700307953623285,0.2700307953623285,2,structural+market,opposes,-0.0009172614118287215,0.29789261933274547,1.8933333333333335,7.255614783509728,2.0571577719936642,-0.0003817612161045175,moderate_0.25_0.50,moderate_0.25_0.50,moderate_both_>=0.25
401636874,2024,4,2024-09-22T00:00:00+00:00,Colorado,Baylor,away,Baylor,underdog,<3,45-54.5,early_1_4,-2.3333333333333335,2.3333333333333335,52.833333333333336,3,7.0,4.666666666666666,-4.666666666666666,False,-14.770408733445533,-1.5933396411876672,1.5933396411876672,-0.14883105023308257,0.14883105023308257,football_lab_edge|elo_edge|efficiency_power_edge,-0.7506159468339891,0.7506159468339891,2,structural+market,agrees,-0.8384051270363316,2.749834352428772,-6.153333333333334,-1.3960396727338467,-5.7183678874107535,-0.3489414868630914,weak_<0.25,strong_>=0.50,weak_any_<0.25
401628375,2024,5,2024-09-28T19:30:00+00:00,Auburn,Oklahoma,away,Oklahoma,underdog,<3,<45,mid_5_9,-1.8333333333333333,1.8333333333333333,43.166666666666664,3,-6.0,-7.833333333333333,7.833333333333333,True,-17.763612760004623,-1.9162278371574897,1.9162278371574897,-0.9223141371535194,0.9223141371535194,football_lab_edge|elo_edge|efficiency_power_edge,-0.7278001101640698,0.7278001101640698,2,structural+market,agrees,-0.18782772658336414,-2.770103218745538,-11.333333333333334,-2.5692246189188257,-5.544551505960319,-0.07817328887263963,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401628502,2024,5,2024-09-28T19:30:00+00:00,USC,Wisconsin,home,USC,favorite,7-13.5,45-54.5,mid_5_9,-13.666666666666666,13.666666666666666,50.0,3,17.0,3.333333333333334,3.333333333333334,True,12.015509390831886,1.2961582693459537,1.2961582693459537,0.21958479514304932,0.21958479514304932,football_lab_edge|elo_edge|efficiency_power_edge,0.3070296504486814,0.3070296504486814,2,structural+market,agrees,0.21211819010723104,7.202115094619186,-2.5266666666666655,-9.793502409064018,2.3390237058166203,0.08828290078373724,weak_<0.25,moderate_0.25_0.50,weak_any_<0.25
401643794,2024,5,2024-09-28T19:30:00+00:00,Marshall,Western Michigan,home,Marshall,favorite,3-6.5,45-54.5,mid_5_9,-3.5,3.5,53.166666666666664,3,7.0,3.5,3.5,True,11.705603335404192,1.262727535500455,1.262727535500455,0.6472482793769355,0.6472482793769355,football_lab_edge|elo_edge|efficiency_power_edge,0.17822606397494112,0.17822606397494112,2,structural+market,opposes,-0.5627374924792631,5.596459399878313,4.52,-2.8097335861678765,1.3577678508332065,-0.23420951400123363,strong_>=0.50,weak_<0.25,weak_any_<0.25
401640981,2024,5,2024-09-28T22:00:00+00:00,Florida International,Louisiana Tech,home,Florida International,underdog,<3,45-54.5,mid_5_9,2.0,-2.0,49.0,3,7.0,9.0,9.0,True,25.30119136000578,2.729334840402084,2.729334840402084,0.2118269419942387,0.2118269419942387,football_lab_edge|elo_edge|efficiency_power_edge,0.06187516112049991,0.06187516112049991,2,structural+market,agrees,0.11729426310821153,2.668546800234277,4.58,-10.97968288367357,0.47137945293092365,0.04881749079251082,weak_<0.25,weak_<0.25,weak_any_<0.25
401645336,2024,5,2024-09-28T23:00:00+00:00,North Texas,Tulsa,home,North Texas,favorite,7-13.5,65+,mid_5_9,-7.166666666666667,7.166666666666667,65.5,3,32.0,24.833333333333332,24.833333333333332,True,13.352482502355869,1.4403825962577421,1.4403825962577421,0.8040579503006708,0.8040579503006708,football_lab_edge|elo_edge|efficiency_power_edge,0.14232962671395016,0.14232962671395016,2,structural+market,agrees,0.5027937522924371,6.745742790151096,3.7333333333333334,1.578101142509408,1.0843003939113194,0.20926112430940924,strong_>=0.50,weak_<0.25,weak_any_<0.25
401645340,2024,6,2024-10-05T19:30:00+00:00,Charlotte,East Carolina,home,Charlotte,underdog,7-13.5,45-54.5,mid_5_9,9.166666666666666,-9.166666666666666,47.5,3,31.0,40.166666666666664,40.166666666666664,True,14.434093079458481,1.5570600044409784,1.5570600044409784,0.23811562776434295,0.23811562776434295,football_lab_edge|elo_edge|efficiency_power_edge,0.25971118490102885,0.25971118490102885,2,structural+market,opposes,-0.7694761967169809,1.5410772577274505,-0.13333333333333464,4.9073362013454656,1.978540565256468,-0.32025349026347805,weak_<0.25,moderate_0.25_0.50,weak_any_<0.25
401628380,2024,6,2024-10-05T23:45:00+00:00,Florida,UCF,home,Florida,underdog,<3,55-64.5,mid_5_9,1.1666666666666667,-1.1666666666666667,61.5,3,11.0,12.166666666666666,12.166666666666666,True,10.677447935016533,1.1518165386348531,1.1518165386348531,0.26543158114438814,0.26543158114438814,football_lab_edge|elo_edge|efficiency_power_edge,0.6245983901459748,0.6245983901459748,2,structural+market,agrees,0.1368443962217319,2.2365426383125655,3.0666666666666664,-3.760271174484153,4.75833665911861,0.0569541926052939,moderate_0.25_0.50,strong_>=0.50,moderate_both_>=0.25
401635570,2024,6,2024-10-06T00:00:00+00:00,Georgia Tech,Duke,away,Duke,underdog,7-13.5,45-54.5,mid_5_9,-10.0,10.0,52.166666666666664,3,10.0,0.0,-0.0,False,-9.773825206253106,-1.0543393502645162,1.0543393502645162,-1.082642446089726,1.082642446089726,football_lab_edge|elo_edge|efficiency_power_edge,-0.2118349071640638,0.2118349071640638,2,structural+market,opposes,0.7736164409868704,-3.4452920190619505,-10.54,-8.749606974520601,-1.6138078809395857,0.3219766464619838,strong_>=0.50,weak_<0.25,weak_any_<0.25
401643803,2024,7,2024-10-10T23:30:00+00:00,James Madison,Coastal Carolina,home,James Madison,favorite,3-6.5,55-64.5,mid_5_9,-6.833333333333333,6.833333333333333,58.833333333333336,3,32.0,25.166666666666668,25.166666666666668,True,16.730311749757806,1.8047617639690428,1.8047617639690428,0.7905911599893889,0.7905911599893889,football_lab_edge|elo_edge|efficiency_power_edge,0.5556191681812435,0.5556191681812435,2,structural+market,opposes,-0.2968048016252122,4.269771923603083,10.346666666666668,-5.780760595319417,4.232836808701847,-0.123529193044544,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401643729,2024,7,2024-10-12T19:30:00+00:00,Colorado State,San José State,away,San José State,underdog,<3,55-64.5,mid_5_9,-2.5,2.5,55.166666666666664,3,7.0,4.5,-4.5,False,-16.38193314234366,-1.7671808509860591,1.7671808509860591,-1.8734953503682894,1.8734953503682894,football_lab_edge|elo_edge|efficiency_power_edge,-0.3813419443854331,0.3813419443854331,2,structural+market,agrees,-0.9966513589169158,-9.99181301846868,-13.92,-11.282298536527337,-2.905152146172995,-0.4148030538576593,strong_>=0.50,moderate_0.25_0.50,moderate_both_>=0.25
401628395,2024,8,2024-10-19T16:00:00+00:00,Missouri,Auburn,home,Missouri,favorite,3-6.5,45-54.5,mid_5_9,-3.8333333333333335,3.8333333333333335,49.5,3,4.0,0.16666666666666652,0.16666666666666652,True,11.542308582566587,1.2451123152591257,1.2451123152591257,0.34245899677448266,0.34245899677448266,football_lab_edge|elo_edge|efficiency_power_edge,0.17515859211110932,0.17515859211110932,2,structural+market,agrees,0.21933733518416787,0.5809524000760704,6.1466666666666665,-1.9959047062036301,1.3343991325483668,0.09128748548365588,moderate_0.25_0.50,weak_<0.25,weak_any_<0.25
401643811,2024,8,2024-10-19T16:00:00+00:00,Coastal Carolina,Louisiana,home,Coastal Carolina,underdog,3-6.5,55-64.5,mid_5_9,6.333333333333333,-6.333333333333333,56.833333333333336,3,-10.0,-3.666666666666667,-3.666666666666667,False,11.321940625434712,1.221340393433381,1.221340393433381,0.3223196306873955,0.3223196306873955,football_lab_edge|elo_edge|efficiency_power_edge,0.33957808599082184,0.33957808599082184,2,structural+market,opposes,-0.2622777358326845,-0.8909269041942611,4.273333333333333,6.568366720671788,2.586985302388987,-0.10915914056495994,moderate_0.25_0.50,moderate_0.25_0.50,moderate_both_>=0.25
401628398,2024,8,2024-10-19T23:30:00+00:00,Texas,Georgia,home,Texas,favorite,3-6.5,55-64.5,mid_5_9,-4.166666666666667,4.166666666666667,56.833333333333336,3,-15.0,-19.166666666666668,-19.166666666666668,False,11.124648365229461,1.2000577339784178,1.2000577339784178,0.30731950205842534,0.30731950205842534,football_lab_edge|elo_edge|efficiency_power_edge,0.04481005151479617,0.04481005151479617,2,structural+market,agrees,0.1706595288641928,1.8529357523892234,3.493333333333333,-1.6873558865270057,0.3413734556216452,0.07102794082346486,moderate_0.25_0.50,weak_<0.25,weak_any_<0.25
401628393,2024,8,2024-10-19T23:45:00+00:00,Florida,Kentucky,home,Florida,underdog,<3,<45,mid_5_9,2.5,-2.5,42.166666666666664,3,28.0,30.5,30.5,True,9.676115946668293,1.043799084289679,1.043799084289679,0.8959093861769699,0.8959093861769699,football_lab_edge|elo_edge|efficiency_power_edge,0.8727904804126291,0.8727904804126291,2,structural+market,agrees,0.059329395632117234,8.252049638114805,1.12,6.267612095769202,6.649122066591544,0.02469270148638113,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401640993,2024,9,2024-10-23T23:00:00+00:00,Kennesaw State,Liberty,home,Kennesaw State,underdog,14+,45-54.5,mid_5_9,27.166666666666668,-27.166666666666668,47.833333333333336,3,3.0,30.166666666666668,30.166666666666668,True,10.978365340597026,1.1842776329544078,1.1842776329544078,1.9203184533441615,1.9203184533441615,football_lab_edge|elo_edge|efficiency_power_edge,0.6245771021767854,0.6245771021767854,2,structural+market,agrees,0.20101069363653593,8.170084067731533,16.62666666666667,13.227029167530993,4.758174482389066,0.08365999688104804,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401636911,2024,9,2024-10-26T19:30:00+00:00,UCF,BYU,away,BYU,underdog,<3,45-54.5,mid_5_9,-2.5,2.5,53.5,3,-13.0,-15.5,15.5,True,-12.063351728396633,-1.3013192025567173,1.3013192025567173,-0.8927293306335912,0.8927293306335912,football_lab_edge|elo_edge|efficiency_power_edge,-0.39260095487493163,0.39260095487493163,2,structural+market,agrees,-0.8562202262527866,-3.8380990568238262,-6.44,-8.998070622391865,-2.9909259220949296,-0.35635607321131385,strong_>=0.50,moderate_0.25_0.50,moderate_both_>=0.25
401628538,2024,10,2024-11-02T16:00:00+00:00,Purdue,Northwestern,away,Northwestern,underdog,3-6.5,<45,late_10_plus,-3.0,3.0,44.333333333333336,3,-6.0,-9.0,9.0,True,-19.293524808840452,-2.081265214181526,2.081265214181526,-1.282654484937612,1.282654484937612,football_lab_edge|elo_edge|efficiency_power_edge,-0.6178257766302025,0.6178257766302025,2,structural+market,agrees,-0.25054951151488253,-7.147403256705168,-11.5,-2.107047553318236,-4.706741304922116,-0.10427789175129384,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401643748,2024,10,2024-11-03T00:00:00+00:00,Nevada,Colorado State,home,Nevada,underdog,<3,45-54.5,late_10_plus,2.1666666666666665,-2.1666666666666665,45.333333333333336,3,-17.0,-14.833333333333334,-14.833333333333334,False,10.06050165872309,1.0852642193157822,1.0852642193157822,0.41103913459104335,0.41103913459104335,football_lab_edge|elo_edge|efficiency_power_edge,0.5016354093663572,0.5016354093663572,2,structural+market,opposes,-0.21523845359759486,2.032555124077705,0.38666666666666627,9.201722263589689,3.8215759047058295,-0.08958154429940958,moderate_0.25_0.50,strong_>=0.50,moderate_both_>=0.25
401628417,2024,11,2024-11-09T17:00:00+00:00,Texas,Florida,away,Florida,underdog,14+,45-54.5,late_10_plus,-23.166666666666668,23.166666666666668,48.666666666666664,3,32.0,8.833333333333332,-8.833333333333332,False,-11.555774401271147,-1.2465649238585368,1.2465649238585368,-1.1328734132938016,1.1328734132938016,football_lab_edge|elo_edge|efficiency_power_edge,-0.6373754890875499,0.6373754890875499,2,structural+market,agrees,-0.907962725272006,-5.776071057614864,-3.786666666666669,-18.460606763887316,-4.8556755880208655,-0.3778911330046637,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401628414,2024,11,2024-11-09T20:30:00+00:00,Ole Miss,Georgia,home,Ole Miss,underdog,<3,55-64.5,late_10_plus,2.0,-2.0,55.0,3,18.0,20.0,20.0,True,9.820759344348069,1.0594023125766119,1.0594023125766119,0.19592653986158523,0.19592653986158523,football_lab_edge|elo_edge|efficiency_power_edge,0.0415594913238842,0.0415594913238842,2,structural+market,agrees,0.02336198449904355,0.9294537241172578,0.6200000000000001,3.512565805205277,0.31660992762812423,0.009723181960951307,weak_<0.25,weak_<0.25,weak_any_<0.25
401628426,2024,12,2024-11-16T17:45:00+00:00,Auburn,UL Monroe,away,UL Monroe,underdog,14+,45-54.5,late_10_plus,-24.833333333333332,24.833333333333332,45.833333333333336,3,34.0,9.166666666666668,-9.166666666666668,False,-9.564115381449763,-1.031717161330159,1.031717161330159,-1.8293707061350986,1.8293707061350986,football_lab_edge|elo_edge|efficiency_power_edge,-0.048547390197095856,0.048547390197095856,2,structural+market,agrees,-0.342300873264195,-8.379172457575304,-9.133333333333333,-26.080644640990524,-0.36984537604297785,-0.14246451007946526,strong_>=0.50,weak_<0.25,weak_any_<0.25
401645375,2024,13,2024-11-23T20:30:00+00:00,South Florida,Tulsa,home,South Florida,favorite,14+,55-64.5,late_10_plus,-16.0,16.0,60.166666666666664,3,33.0,17.0,17.0,True,9.369141292923985,1.0106845717885364,1.0106845717885364,0.6780685704352769,0.6780685704352769,football_lab_edge|elo_edge|efficiency_power_edge,0.15918607892787748,0.15918607892787748,2,structural+market,opposes,-0.590086634985677,7.544309570696651,4.460000000000001,-8.089766290857169,1.2127167903952518,-0.24559213815616096,strong_>=0.50,weak_<0.25,weak_any_<0.25
401645379,2024,14,2024-11-29T17:00:00+00:00,East Carolina,Navy,away,Navy,underdog,<3,45-54.5,late_10_plus,-2.75,2.75,53.666666666666664,3,-14.0,-16.75,16.75,True,-10.056577350686087,-1.0848408894220447,1.0848408894220447,-0.7813771866211798,0.7813771866211798,football_lab_edge|elo_edge|efficiency_power_edge,-0.6206050156595765,0.6206050156595765,2,structural+market,agrees,-0.9516586933717491,-5.960968523411387,-2.61,-5.936222396407854,-4.727914198042818,-0.3960772528015979,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401645378,2024,14,2024-11-30T17:00:00+00:00,Army,UTSA,home,Army,favorite,3-6.5,45-54.5,late_10_plus,-6.333333333333333,6.333333333333333,53.166666666666664,3,5.0,-1.333333333333333,-1.333333333333333,False,10.780004210791958,1.1628796705084856,1.1628796705084856,0.5928262961312009,0.5928262961312009,football_lab_edge|elo_edge|efficiency_power_edge,0.9070026543633278,0.9070026543633278,2,structural+market,opposes,-0.008984980555534578,3.967113580779837,1.4466666666666672,7.650013575611493,6.909758411587096,-0.0037395196825273447,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401754623,2025,3,2025-09-13T16:00:00+00:00,Georgia Tech,Clemson,home,Georgia Tech,underdog,<3,45-54.5,early_1_4,2.8333333333333335,-2.8333333333333335,50.666666666666664,3,3.0,5.833333333333334,5.833333333333334,True,13.0490321877743,1.4180741672009252,1.4180741672009252,0.002193014787999631,0.002193014787999631,football_lab_edge|elo_edge|efficiency_power_edge,0.1973164068920679,0.1973164068920679,2,structural+market,opposes,-0.6158758612827552,-0.556607456730942,-0.22666666666666613,2.4344487162165485,1.439179951530035,-0.23753798033958826,weak_<0.25,weak_<0.25,weak_any_<0.25
401752829,2025,3,2025-09-13T23:00:00+00:00,Illinois,Western Michigan,away,Western Michigan,underdog,14+,45-54.5,early_1_4,-27.5,27.5,50.666666666666664,3,38.0,10.5,-10.5,False,-34.47664706570573,-3.7466719272396736,3.7466719272396736,-1.7543137898150283,1.7543137898150283,football_lab_edge|elo_edge|efficiency_power_edge,-0.09852261705693396,0.09852261705693396,2,structural+market,agrees,-0.16907685907684444,-8.830200711321325,-11.8,-15.467430070073403,-0.7186010401971821,-0.06521147872823664,strong_>=0.50,weak_<0.25,weak_any_<0.25
401754534,2025,3,2025-09-14T00:00:00+00:00,Tulane,Duke,home,Tulane,favorite,<3,45-54.5,early_1_4,-0.5,0.5,52.833333333333336,3,7.0,6.5,6.5,True,23.692709015882613,2.5747517611236894,2.5747517611236894,1.0125546546586948,1.0125546546586948,football_lab_edge|elo_edge|efficiency_power_edge,0.5744946572462012,0.5744946572462012,2,structural+market,agrees,0.25288845023473283,4.280333313173849,9.2,6.273209180838453,4.190230331034318,0.09753688283033365,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401752840,2025,3,2025-09-14T02:30:00+00:00,California,Minnesota,home,California,underdog,3-6.5,<45,early_1_4,3.1666666666666665,-3.1666666666666665,40.5,3,13.0,16.166666666666668,16.166666666666668,True,13.447259800654207,1.4613506556304787,1.4613506556304787,0.42093460335730176,0.42093460335730176,football_lab_edge|elo_edge|efficiency_power_edge,0.07491054319443195,0.07491054319443195,2,structural+market,opposes,-0.6158758612827552,3.7256916931674855,2.8266666666666667,-1.584944148508487,0.5463800685496119,-0.23753798033958826,moderate_0.25_0.50,weak_<0.25,weak_any_<0.25
401756889,2025,3,2025-09-14T02:30:00+00:00,Arizona State,Texas State,away,Texas State,underdog,14+,55-64.5,early_1_4,-18.5,18.5,61.5,3,19.0,0.5,-0.5,False,-46.15836025934355,-5.0161557839864095,5.0161557839864095,-2.142666270239405,2.142666270239405,football_lab_edge|elo_edge|efficiency_power_edge,-1.386068994509691,1.386068994509691,2,structural+market,opposes,0.42830661741854525,-11.540926925962648,-13.56,-18.303063408748418,-10.109664673890492,0.16519414911923697,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401752845,2025,4,2025-09-20T16:00:00+00:00,Wisconsin,Maryland,away,Maryland,underdog,7-13.5,<45,early_1_4,-10.5,10.5,44.5,3,-17.0,-27.5,27.5,True,-12.625969538040604,-1.3720987871066828,1.3720987871066828,-1.0995574962066412,1.0995574962066412,football_lab_edge|elo_edge|efficiency_power_edge,-0.14379581517656584,0.14379581517656584,2,structural+market,agrees,-0.5249366752616409,-7.0813790373658385,-5.4,-9.055548188646824,-1.0488132111042976,-0.20246352469167625,strong_>=0.50,weak_<0.25,weak_any_<0.25
401754537,2025,4,2025-09-20T16:00:00+00:00,Clemson,Syracuse,away,Syracuse,underdog,14+,45-54.5,early_1_4,-17.5,17.5,53.833333333333336,3,-13.0,-30.5,30.5,True,-10.000116200230186,-1.0867400929426827,1.0867400929426827,-0.8029935713744547,0.8029935713744547,football_lab_edge|elo_edge|efficiency_power_edge,-0.6064329246133978,0.6064329246133978,2,structural+market,agrees,-0.8598686138773257,-2.9153377629403927,-6.640000000000001,-8.02585736295313,-4.423180620396815,-0.331643869711671,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401752842,2025,4,2025-09-20T23:30:00+00:00,Washington State,Washington,home,Washington State,underdog,14+,45-54.5,early_1_4,20.833333333333332,-20.833333333333332,52.0,3,-35.0,-14.166666666666668,-14.166666666666668,False,18.806367815371978,2.0437396424574725,2.0437396424574725,1.5006994378980953,1.5006994378980953,football_lab_edge|elo_edge|efficiency_power_edge,0.5260138946112948,0.5260138946112948,2,structural+market,opposes,-0.22806730176431253,4.098611507980113,14.333333333333332,15.148866314659422,3.8366229310312896,-0.08796358105310131,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401754540,2025,4,2025-09-21T02:30:00+00:00,San Diego State,California,home,San Diego State,underdog,7-13.5,45-54.5,early_1_4,13.833333333333334,-13.833333333333334,46.666666666666664,3,34.0,47.833333333333336,47.833333333333336,True,18.028441019447982,1.9592002009572242,1.9592002009572242,1.4840418842883671,1.4840418842883671,football_lab_edge|elo_edge|efficiency_power_edge,0.3750594240658051,0.3750594240658051,2,structural+market,agrees,0.5666549300412285,12.485961069078591,4.213333333333335,9.436519536329058,2.7355961536597757,0.21855389388230437,strong_>=0.50,moderate_0.25_0.50,moderate_both_>=0.25
401761616,2025,5,2025-09-27T19:00:00+00:00,UL Monroe,Arkansas State,away,Arkansas State,underdog,<3,55-64.5,mid_5_9,-1.5,1.5,55.5,3,12.0,10.5,-10.5,False,-13.32346578141115,-1.4478976195572728,1.4478976195572728,-0.2671103491142545,0.2671103491142545,football_lab_edge|elo_edge|efficiency_power_edge,-0.07818058051201944,0.07818058051201944,2,structural+market,agrees,-0.7656063596731382,-0.6686325033912446,-3.2800000000000002,-1.2655243155313673,-0.5702309597266504,-0.29528773547500264,moderate_0.25_0.50,weak_<0.25,weak_any_<0.25
401752852,2025,5,2025-09-27T19:30:00+00:00,Washington,Ohio State,home,Washington,underdog,7-13.5,45-54.5,mid_5_9,9.333333333333334,-9.333333333333334,52.833333333333336,3,-18.0,-8.666666666666666,-8.666666666666666,False,17.663126350407126,1.9195004525305361,1.9195004525305361,0.4738955343830608,0.4738955343830608,football_lab_edge|elo_edge|efficiency_power_edge,0.3247390724098203,0.3247390724098203,2,structural+market,agrees,0.08345861438149244,4.717851427783336,-1.5266666666666655,7.03121100291204,2.368571219454237,0.03218926401958551,moderate_0.25_0.50,moderate_0.25_0.50,moderate_both_>=0.25
401762473,2025,5,2025-09-27T19:30:00+00:00,Navy,Rice,home,Navy,favorite,14+,45-54.5,mid_5_9,-14.166666666666666,14.166666666666666,45.666666666666664,3,8.0,-6.166666666666666,-6.166666666666666,False,18.58348260269642,2.019518094238562,2.019518094238562,0.22043523867530257,0.22043523867530257,football_lab_edge|elo_edge|efficiency_power_edge,0.44199864994860244,0.44199864994860244,2,structural+market,opposes,-0.3189486334075313,5.7286737374977275,-1.1866666666666656,-7.333236672618143,3.223835288858295,-0.12301572276902957,weak_<0.25,moderate_0.25_0.50,weak_any_<0.25
401752722,2025,5,2025-09-27T23:45:00+00:00,South Carolina,Kentucky,away,Kentucky,underdog,3-6.5,45-54.5,mid_5_9,-5.666666666666667,5.666666666666667,46.666666666666664,3,22.0,16.333333333333332,-16.333333333333332,False,-14.244037101900204,-1.5479386333172545,1.5479386333172545,-0.4176415502379891,0.4176415502379891,football_lab_edge|elo_edge|efficiency_power_edge,-0.6006485036693421,0.6006485036693421,2,structural+market,agrees,-0.5005491942883542,-5.379984110273785,0.07333333333333325,0.6878387440590759,-4.380990400206716,-0.19305748470839293,moderate_0.25_0.50,strong_>=0.50,moderate_both_>=0.25
