game_id,season,week,kickoff,projected_total,opening_total,closing_total,actual_total,model_vs_open,abs_model_vs_open,model_direction,market_move,aligned_market_move,close_moved_toward_model,close_moved_away_from_model,close_unchanged,open_distance_to_model,close_distance_to_model,distance_improvement_toward_model,open_result_aligned,close_result_aligned,opening_edge_bucket,close_provider_range,open_books,close_books,calibration_n,market_total_residual,active_narrative_tags,narrative_tag_count,home_narrative_tags,away_narrative_tags,narrative_adjustment,narrative_tags_used,narrative_relation_to_fl,original_closing_result,adjusted_projected_total,adjusted_edge_vs_close,adjusted_direction,adjusted_aligned_residual,adjusted_closing_result,direction_changed_by_narrative,absolute_projection_error_original,absolute_projection_error_adjusted
401426350,2022,7,2022-10-15T23:00:00+00:00,52.188747845584146,54.0,51.0,75.0,-1.811252154415854,1.811252154415854,under,-3.0,3.0,True,False,False,1.811252154415854,1.188747845584146,0.6225043088317079,-21.0,-24.0,1-1.99,0.0,1,4,877,24.0,statement_win|letdown_candidate|lookahead_candidate|sandwich_candidate|disputed_team,5,statement_win|letdown_candidate|lookahead_candidate|sandwich_candidate|disputed_team,,,,missing_or_neutral,loss,52.188747845584146,1.188747845584146,over,24.0,win,True,22.811252154415854,22.811252154415854
401426351,2022,7,2022-10-15T23:00:00+00:00,53.05173588675092,56.5,53.0,39.0,-3.448264113249081,3.448264113249081,under,-3.5,3.5,True,False,False,3.448264113249081,0.05173588675091878,3.3965282264981624,17.5,14.0,3-4.99,0.0,1,4,877,-14.0,bad_loss|bounceback_candidate|market_chase|lookahead_candidate|sandwich_candidate|disputed_team,6,bad_loss|bounceback_candidate|disputed_team,bad_loss|bounceback_candidate|market_chase|lookahead_candidate|sandwich_candidate,,,missing_or_neutral,win,53.05173588675092,0.05173588675091878,over,-14.0,loss,True,14.051735886750919,14.051735886750919
401403919,2022,7,2022-10-15T23:30:00+00:00,56.23400428855339,47.0,50.5,44.0,9.234004288553393,9.234004288553393,over,3.5,3.5,True,False,False,9.234004288553393,5.734004288553393,3.5,-3.0,-6.5,8+,0.0,1,4,877,-6.5,statement_win|bad_loss|upset_loss|bounceback_candidate|market_lag|lookahead_candidate,6,bad_loss|upset_loss|bounceback_candidate|lookahead_candidate,statement_win|market_lag|lookahead_candidate,,,missing_or_neutral,loss,56.23400428855339,5.734004288553393,over,-6.5,loss,False,12.234004288553393,12.234004288553393
401404016,2022,7,2022-10-15T23:30:00+00:00,55.15526923709493,52.5,53.625,30.0,2.6552692370949273,2.6552692370949273,over,1.125,1.125,True,False,False,2.6552692370949273,1.5302692370949273,1.125,-22.5,-23.625,2-2.99,1.5,1,4,877,-23.625,disputed_team,1,disputed_team,disputed_team,,,missing_or_neutral,loss,55.15526923709493,1.5302692370949273,over,-23.625,loss,False,25.155269237094927,25.155269237094927
401405113,2022,7,2022-10-15T23:30:00+00:00,58.98477866977247,58.0,56.0,80.0,0.9847786697724672,0.9847786697724672,over,-2.0,-2.0,False,True,False,0.9847786697724672,2.984778669772467,-2.0,22.0,24.0,<1,0.0,1,4,877,24.0,upset_win|letdown_candidate|market_chase|market_lag|lookahead_candidate|sandwich_candidate|disputed_team,7,upset_win|letdown_candidate|market_chase|lookahead_candidate|sandwich_candidate|disputed_team,market_lag|disputed_team,,,missing_or_neutral,win,58.98477866977247,2.984778669772467,over,24.0,win,False,21.015221330227533,21.015221330227533
401411138,2022,7,2022-10-15T23:30:00+00:00,55.263142742240774,51.0,51.0,62.0,4.263142742240774,4.263142742240774,over,0.0,0.0,False,False,True,4.263142742240774,4.263142742240774,0.0,11.0,11.0,3-4.99,0.0,1,4,877,11.0,market_darling|disputed_team,2,market_darling|disputed_team,market_darling|disputed_team,,,missing_or_neutral,win,55.263142742240774,4.263142742240774,over,11.0,win,False,6.736857257759226,6.736857257759226
401415637,2022,7,2022-10-15T23:30:00+00:00,56.50368805141801,59.5,62.5,92.0,-2.9963119485819902,2.9963119485819902,under,3.0,-3.0,False,True,False,2.9963119485819902,5.99631194858199,-3.0,-32.5,-29.5,2-2.99,0.0,1,4,877,29.5,bad_loss|bounceback_candidate|market_chase|lookahead_candidate,4,bad_loss|bounceback_candidate|market_chase|lookahead_candidate,,,,missing_or_neutral,loss,56.50368805141801,-5.99631194858199,under,-29.5,loss,False,35.49631194858199,35.49631194858199
401404017,2022,7,2022-10-16T00:00:00+00:00,57.906043618314,60.5,65.0,85.0,-2.5939563816859987,2.5939563816859987,under,4.5,-4.5,False,True,False,2.5939563816859987,7.093956381685999,-4.5,-24.5,-20.0,2-2.99,0.0,1,4,877,20.0,statement_win|bad_loss|upset_loss|bounceback_candidate|won_big_then_underdog|disputed_team,6,bad_loss|upset_loss|bounceback_candidate|disputed_team,statement_win|won_big_then_underdog|disputed_team,,,missing_or_neutral,loss,57.906043618314,-7.093956381685999,under,-20.0,loss,False,27.093956381686,27.093956381686
401409239,2022,7,2022-10-16T00:00:00+00:00,46.90294609343768,38.0,38.5,30.0,8.902946093437677,8.902946093437677,over,0.5,0.5,True,False,False,8.902946093437677,8.402946093437677,0.5,-8.0,-8.5,8+,0.0,1,4,877,-8.5,bad_loss|upset_loss|bounceback_candidate|market_skepticism|market_chase|lookahead_candidate|sandwich_candidate|disputed_team,8,bad_loss|upset_loss|bounceback_candidate|disputed_team,bad_loss|bounceback_candidate|market_skepticism|market_chase|lookahead_candidate|sandwich_candidate|disputed_team,,,missing_or_neutral,loss,46.90294609343768,8.402946093437677,over,-8.5,loss,False,16.902946093437677,16.902946093437677
401411137,2022,7,2022-10-16T00:00:00+00:00,58.39147439147032,67.5,69.75,73.0,-9.108525608529682,9.108525608529682,under,2.25,-2.25,False,True,False,9.108525608529682,11.358525608529682,-2.25,-5.5,-3.25,8+,1.0,1,4,877,3.25,upset_win|upset_loss|bounceback_candidate|market_darling|market_chase|lookahead_candidate|sandwich_candidate|disputed_team,8,upset_loss|bounceback_candidate|market_chase|disputed_team,upset_win|market_darling|lookahead_candidate|sandwich_candidate|disputed_team,,,missing_or_neutral,loss,58.39147439147032,-11.358525608529682,under,-3.25,loss,False,14.608525608529682,14.608525608529682
401404015,2022,7,2022-10-16T01:00:00+00:00,56.01825727826169,52.5,51.5,34.0,3.518257278261693,3.518257278261693,over,-1.0,-1.0,False,True,False,3.518257278261693,4.518257278261693,-1.0,-18.5,-17.5,3-4.99,0.0,1,4,877,-17.5,market_chase|lookahead_candidate|sandwich_candidate|disputed_team,4,disputed_team,market_chase|lookahead_candidate|sandwich_candidate|disputed_team,,,missing_or_neutral,loss,56.01825727826169,4.518257278261693,over,-17.5,loss,False,22.018257278261693,22.018257278261693
401415237,2022,7,2022-10-16T02:30:00+00:00,52.512368361021686,54.0,50.0,49.0,-1.4876316389783142,1.4876316389783142,under,-4.0,4.0,True,False,False,1.4876316389783142,2.512368361021686,-1.0247367220433716,5.0,1.0,1-1.99,0.0,1,4,877,-1.0,bad_loss|upset_loss|bounceback_candidate|market_chase|lookahead_candidate|disputed_team,6,bad_loss|bounceback_candidate|market_chase|disputed_team,bad_loss|upset_loss|bounceback_candidate|lookahead_candidate|disputed_team,,,missing_or_neutral,win,52.512368361021686,2.512368361021686,over,-1.0,loss,True,3.512368361021686,3.512368361021686
401415239,2022,7,2022-10-16T02:45:00+00:00,51.59544356728199,49.5,47.0,27.0,2.0954435672819898,2.0954435672819898,over,-2.5,-2.5,False,True,False,2.0954435672819898,4.59544356728199,-2.5,-22.5,-20.0,2-2.99,0.0,1,4,877,-20.0,market_skepticism|market_lag|disputed_team,3,market_lag|disputed_team,market_skepticism|disputed_team,,,missing_or_neutral,loss,51.59544356728199,4.59544356728199,over,-20.0,loss,False,24.59544356728199,24.59544356728199
401415240,2022,7,2022-10-16T03:59:00+00:00,51.11001279412568,48.5,51.5,47.0,2.61001279412568,2.61001279412568,over,3.0,3.0,True,False,False,2.61001279412568,0.3899872058743199,2.22002558825136,-1.5,-4.5,2-2.99,0.0,1,2,877,-4.5,upset_loss|bounceback_candidate|market_skepticism|lookahead_candidate|sandwich_candidate|disputed_team,6,disputed_team,upset_loss|bounceback_candidate|market_skepticism|lookahead_candidate|sandwich_candidate|disputed_team,,,missing_or_neutral,loss,51.11001279412568,-0.3899872058743199,under,4.5,win,True,4.11001279412568,4.11001279412568
401426353,2022,8,2022-10-19T23:30:00+00:00,60.49500774181432,61.5,60.375,59.0,-1.0049922581856805,1.0049922581856805,under,-1.125,1.125,True,False,False,1.0049922581856805,0.1200077418143195,0.884984516371361,2.5,1.375,1-1.99,1.0,1,4,877,-1.375,bad_loss|upset_loss|bounceback_candidate|market_darling|market_chase,5,bad_loss|upset_loss|bounceback_candidate|market_darling|market_chase,,,,missing_or_neutral,win,60.49500774181432,0.1200077418143195,over,-1.375,loss,True,1.4950077418143195,1.4950077418143195
401411141,2022,8,2022-10-20T23:30:00+00:00,51.97300083529245,47.0,48.0,25.0,4.973000835292453,4.973000835292453,over,1.0,1.0,True,False,False,4.973000835292453,3.973000835292453,1.0,-22.0,-23.0,3-4.99,0.0,1,1,877,-23.0,upset_win|bad_loss|bounceback_candidate|lookahead_candidate|sandwich_candidate,5,upset_win|lookahead_candidate,bad_loss|bounceback_candidate|lookahead_candidate|sandwich_candidate,,,missing_or_neutral,loss,51.97300083529245,3.973000835292453,over,-23.0,loss,False,26.973000835292453,26.973000835292453
401426354,2022,8,2022-10-20T23:30:00+00:00,52.72811537131338,49.0,47.0,16.0,3.728115371313379,3.728115371313379,over,-2.0,-2.0,False,True,False,3.728115371313379,5.728115371313379,-2.0,-33.0,-31.0,3-4.99,0.0,1,4,877,-31.0,lookahead_candidate|disputed_team,2,disputed_team,lookahead_candidate|disputed_team,,,missing_or_neutral,loss,52.72811537131338,5.728115371313379,over,-31.0,loss,False,36.72811537131338,36.72811537131338
401415638,2022,8,2022-10-21T23:30:00+00:00,50.62458202096937,52.5,53.5,43.0,-1.8754179790306296,1.8754179790306296,under,1.0,-1.0,False,True,False,1.8754179790306296,2.8754179790306296,-1.0,9.5,10.5,1-1.99,0.0,1,4,877,-10.5,bad_loss|upset_loss|bounceback_candidate|market_darling|market_chase|lookahead_candidate|sandwich_candidate|disputed_team,8,bad_loss|bounceback_candidate|market_darling|market_chase|disputed_team,bad_loss|upset_loss|bounceback_candidate|market_chase|lookahead_candidate|sandwich_candidate,,,missing_or_neutral,win,50.62458202096937,-2.8754179790306296,under,10.5,win,False,7.62458202096937,7.62458202096937
401426592,2022,8,2022-10-22T00:00:00+00:00,59.308399185210014,57.5,60.0,37.0,1.808399185210014,1.808399185210014,over,2.5,2.5,True,False,False,1.808399185210014,0.6916008147899859,1.1167983704200282,-20.5,-23.0,1-1.99,2.0,1,4,877,-23.0,market_skepticism|disputed_team,2,market_skepticism|disputed_team,disputed_team,,,missing_or_neutral,loss,59.308399185210014,-0.6916008147899859,under,23.0,win,True,22.308399185210014,22.308399185210014
401404096,2022,8,2022-10-22T16:00:00+00:00,59.73989320579339,63.0,56.625,58.0,-3.2601067942066067,3.2601067942066067,under,-6.375,6.375,True,False,False,3.2601067942066067,3.1148932057933933,0.1452135884132133,5.0,-1.375,3-4.99,0.5,1,4,877,1.375,upset_loss|bounceback_candidate|market_chase|lookahead_candidate|sandwich_candidate|disputed_team,6,upset_loss|bounceback_candidate|lookahead_candidate|sandwich_candidate|disputed_team,market_chase|disputed_team,,,missing_or_neutral,loss,59.73989320579339,3.1148932057933933,over,1.375,win,True,1.7398932057933933,1.7398932057933933
401404140,2022,8,2022-10-22T16:00:00+00:00,54.130470938209385,56.0,55.625,72.0,-1.8695290617906153,1.8695290617906153,under,-0.375,0.375,True,False,False,1.8695290617906153,1.4945290617906153,0.375,-16.0,-16.375,1-1.99,0.5,1,4,877,16.375,market_chase|market_lag|lookahead_candidate|disputed_team,4,market_lag|lookahead_candidate|disputed_team,market_chase|disputed_team,,,missing_or_neutral,loss,54.130470938209385,-1.4945290617906153,under,-16.375,loss,False,17.869529061790615,17.869529061790615
401405119,2022,8,2022-10-22T16:00:00+00:00,51.00213928897983,49.5,49.875,64.0,1.5021392889798335,1.5021392889798335,over,0.375,0.375,True,False,False,1.5021392889798335,1.1271392889798335,0.375,14.5,14.125,1-1.99,0.5,1,4,877,14.125,lookahead_candidate|disputed_team,2,lookahead_candidate|disputed_team,disputed_team,,,missing_or_neutral,win,51.00213928897983,1.1271392889798335,over,14.125,win,False,12.997860711020166,12.997860711020166
401405121,2022,8,2022-10-22T16:00:00+00:00,51.217886299271534,45.5,48.0,41.0,5.717886299271534,5.717886299271534,over,2.5,2.5,True,False,False,5.717886299271534,3.217886299271534,2.5,-4.5,-7.0,5-7.99,0.0,1,4,877,-7.0,market_darling|lookahead_candidate|sandwich_candidate,3,market_darling|lookahead_candidate|sandwich_candidate,market_darling|lookahead_candidate|sandwich_candidate,,,missing_or_neutral,loss,51.217886299271534,3.217886299271534,over,-7.0,loss,False,10.217886299271534,10.217886299271534
401411142,2022,8,2022-10-22T16:00:00+00:00,57.366676092584775,51.5,50.125,48.0,5.866676092584775,5.866676092584775,over,-1.375,-1.375,False,True,False,5.866676092584775,7.241676092584775,-1.375,-3.5,-2.125,5-7.99,0.5,1,4,877,-2.125,statement_win|won_big_then_underdog|market_darling|market_lag|lookahead_candidate|disputed_team,6,market_darling|lookahead_candidate,statement_win|won_big_then_underdog|market_lag|disputed_team,,,missing_or_neutral,loss,57.366676092584775,7.241676092584775,over,-2.125,loss,False,9.366676092584775,9.366676092584775
401415640,2022,8,2022-10-22T16:00:00+00:00,54.66983846393862,53.0,50.875,58.0,1.6698384639386177,1.6698384639386177,over,-2.125,-2.125,False,True,False,1.6698384639386177,3.7948384639386177,-2.125,5.0,7.125,1-1.99,0.5,1,4,877,7.125,upset_win|market_skepticism,2,market_skepticism,upset_win,,,missing_or_neutral,win,54.66983846393862,3.7948384639386177,over,7.125,win,False,3.3301615360613823,3.3301615360613823
401415641,2022,8,2022-10-22T16:00:00+00:00,58.1217906286057,62.5,59.5,56.0,-4.378209371394298,4.378209371394298,under,-3.0,3.0,True,False,False,4.378209371394298,1.3782093713942984,3.0,6.5,3.5,3-4.99,0.0,1,4,877,-3.5,market_darling,1,market_darling,,,,missing_or_neutral,win,58.1217906286057,-1.3782093713942984,under,3.5,win,False,2.1217906286057016,2.1217906286057016
401416628,2022,8,2022-10-22T16:00:00+00:00,57.528486350303545,67.0,65.0,60.0,-9.471513649696455,9.471513649696455,under,-2.0,2.0,True,False,False,9.471513649696455,7.471513649696455,2.0,7.0,5.0,8+,0.0,1,4,877,-5.0,bad_loss|bounceback_candidate|lookahead_candidate|sandwich_candidate|disputed_team,5,bad_loss|bounceback_candidate|lookahead_candidate|sandwich_candidate|disputed_team,lookahead_candidate|sandwich_candidate|disputed_team,,,missing_or_neutral,win,57.528486350303545,-7.471513649696455,under,5.0,win,False,2.4715136496964547,2.4715136496964547
401411144,2022,8,2022-10-22T16:30:00+00:00,55.04739573194908,61.0,59.0,66.0,-5.952604268050919,5.952604268050919,under,-2.0,2.0,True,False,False,5.952604268050919,3.9526042680509192,2.0,-5.0,-7.0,5-7.99,0.0,1,4,877,7.0,market_darling|market_lag|disputed_team,3,market_darling|market_lag|disputed_team,disputed_team,,,missing_or_neutral,loss,55.04739573194908,-3.9526042680509192,under,-7.0,loss,False,10.95260426805092,10.95260426805092
401416626,2022,8,2022-10-22T17:00:00+00:00,57.204865834866006,62.0,56.0,61.0,-4.7951341651339945,4.7951341651339945,under,-6.0,6.0,True,False,False,4.7951341651339945,1.2048658348660055,3.590268330267989,1.0,-5.0,3-4.99,0.0,1,4,877,5.0,market_skepticism,1,market_skepticism,,,,missing_or_neutral,loss,57.204865834866006,1.2048658348660055,over,5.0,win,True,3.7951341651339945,3.7951341651339945
401416629,2022,8,2022-10-22T17:00:00+00:00,55.53282650510539,50.5,50.625,52.0,5.03282650510539,5.03282650510539,over,0.125,0.125,True,False,False,5.03282650510539,4.90782650510539,0.125,1.5,1.375,5-7.99,0.5,1,4,877,1.375,upset_win|lookahead_candidate|disputed_team,3,lookahead_candidate|disputed_team,upset_win|disputed_team,,,missing_or_neutral,win,55.53282650510539,4.90782650510539,over,1.375,win,False,3.5328265051053904,3.5328265051053904
401416624,2022,8,2022-10-22T18:00:00+00:00,55.101332484522004,57.5,57.5,36.0,-2.398667515477996,2.398667515477996,under,0.0,-0.0,False,False,True,2.398667515477996,2.398667515477996,0.0,21.5,21.5,2-2.99,0.0,1,4,877,-21.5,bad_loss|upset_loss|bounceback_candidate|market_chase|lookahead_candidate|disputed_team,6,,bad_loss|upset_loss|bounceback_candidate|market_chase|lookahead_candidate|disputed_team,,,missing_or_neutral,win,55.101332484522004,-2.398667515477996,under,21.5,win,False,19.101332484522004,19.101332484522004
401416625,2022,8,2022-10-22T18:00:00+00:00,61.03437526754355,65.5,65.625,41.0,-4.4656247324564475,4.4656247324564475,under,0.125,-0.125,False,True,False,4.4656247324564475,4.5906247324564475,-0.125,24.5,24.625,3-4.99,0.5,1,4,877,-24.625,upset_win|market_skepticism|market_lag|disputed_team,4,upset_win|market_skepticism|market_lag|disputed_team,upset_win|market_skepticism|market_lag|disputed_team,,,missing_or_neutral,win,61.03437526754355,-4.5906247324564475,under,24.625,win,False,20.034375267543552,20.034375267543552
401404128,2022,8,2022-10-22T18:30:00+00:00,53.159609391896765,50.0,46.5,65.0,3.1596093918967654,3.1596093918967654,over,-3.5,-3.5,False,True,False,3.1596093918967654,6.659609391896765,-3.5,15.0,18.5,3-4.99,0.0,1,4,877,18.5,bad_loss|upset_loss|bounceback_candidate|market_chase|lookahead_candidate|disputed_team,6,bad_loss|upset_loss|bounceback_candidate|market_chase|lookahead_candidate,bad_loss|bounceback_candidate|market_chase|disputed_team,,,missing_or_neutral,win,53.159609391896765,6.659609391896765,over,18.5,win,False,11.840390608103235,11.840390608103235
401404099,2022,8,2022-10-22T19:00:00+00:00,58.17572738117862,69.0,65.375,58.0,-10.824272618821382,10.824272618821382,under,-3.625,3.625,True,False,False,10.824272618821382,7.199272618821382,3.625,11.0,7.375,8+,0.5,1,4,877,-7.375,statement_win|upset_win|won_big_then_underdog|market_darling|lookahead_candidate|sandwich_candidate,6,lookahead_candidate|sandwich_candidate,statement_win|upset_win|won_big_then_underdog|market_darling|lookahead_candidate|sandwich_candidate,,,missing_or_neutral,win,58.17572738117862,-7.199272618821382,under,7.375,win,False,0.17572738117861775,0.17572738117861775
401426590,2022,8,2022-10-22T19:00:00+00:00,56.072194030834616,60.0,57.0,83.0,-3.9278059691653837,3.9278059691653837,under,-3.0,3.0,True,False,False,3.9278059691653837,0.9278059691653837,3.0,-23.0,-26.0,3-4.99,0.0,1,1,877,26.0,bad_loss|bounceback_candidate,2,bad_loss|bounceback_candidate,,,,missing_or_neutral,loss,56.072194030834616,-0.9278059691653837,under,-26.0,loss,False,26.927805969165384,26.927805969165384
401403923,2022,8,2022-10-22T19:30:00+00:00,54.130470938209385,64.0,64.0,65.0,-9.869529061790615,9.869529061790615,under,0.0,-0.0,False,False,True,9.869529061790615,9.869529061790615,0.0,-1.0,-1.0,8+,0.0,1,4,877,1.0,upset_win|market_darling|lookahead_candidate|disputed_team,4,upset_win|market_darling|lookahead_candidate|disputed_team,,,,missing_or_neutral,loss,54.130470938209385,-9.869529061790615,under,-1.0,loss,False,10.869529061790615,10.869529061790615
401404021,2022,8,2022-10-22T19:30:00+00:00,61.35799578298109,70.5,70.75,75.0,-9.142004217018908,9.142004217018908,under,0.25,-0.25,False,True,False,9.142004217018908,9.392004217018908,-0.25,-4.5,-4.25,8+,0.5,1,4,877,4.25,statement_win|upset_win|won_big_then_underdog|market_darling|market_lag|disputed_team,6,market_darling|market_lag|disputed_team,statement_win|upset_win|won_big_then_underdog|market_lag|disputed_team,,,missing_or_neutral,loss,61.35799578298109,-9.392004217018908,under,-4.25,loss,False,13.642004217018908,13.642004217018908
401404098,2022,8,2022-10-22T19:30:00+00:00,57.636359855449385,65.0,58.5,75.0,-7.363640144550615,7.363640144550615,under,-6.5,6.5,True,False,False,7.363640144550615,0.8636401445506152,6.5,-10.0,-16.5,5-7.99,0.0,1,4,877,16.5,market_chase|disputed_team,2,disputed_team,market_chase|disputed_team,,,missing_or_neutral,loss,57.636359855449385,-0.8636401445506152,under,-16.5,loss,False,17.363640144550615,17.363640144550615
401404163,2022,8,2022-10-22T19:30:00+00:00,59.254462432637084,58.0,58.0,55.0,1.2544624326370837,1.2544624326370837,over,0.0,0.0,False,False,True,1.2544624326370837,1.2544624326370837,0.0,-3.0,-3.0,1-1.99,0.0,1,4,877,-3.0,bad_loss|bounceback_candidate|market_darling|market_chase|disputed_team,5,market_chase|disputed_team,bad_loss|bounceback_candidate|market_darling|market_chase|disputed_team,,,missing_or_neutral,loss,59.254462432637084,1.2544624326370837,over,-3.0,loss,False,4.254462432637084,4.254462432637084
401405117,2022,8,2022-10-22T19:30:00+00:00,56.50368805141801,52.5,51.375,59.0,4.00368805141801,4.00368805141801,over,-1.125,-1.125,False,True,False,4.00368805141801,5.12868805141801,-1.125,6.5,7.625,3-4.99,0.5,1,4,877,7.625,bad_loss|upset_loss|bounceback_candidate,3,bad_loss|upset_loss|bounceback_candidate,,,,missing_or_neutral,win,56.50368805141801,5.12868805141801,over,7.625,win,False,2.4963119485819902,2.4963119485819902
401405118,2022,8,2022-10-22T19:30:00+00:00,53.21354614446969,52.0,51.125,55.0,1.2135461444696887,1.2135461444696887,over,-0.875,-0.875,False,True,False,1.2135461444696887,2.0885461444696887,-0.875,3.0,3.875,1-1.99,0.5,1,4,877,3.875,bad_loss|bounceback_candidate|market_chase|lookahead_candidate|disputed_team,5,lookahead_candidate|disputed_team,bad_loss|bounceback_candidate|market_chase|disputed_team,,,missing_or_neutral,win,53.21354614446969,2.0885461444696887,over,3.875,win,False,1.7864538555303113,1.7864538555303113
401411145,2022,8,2022-10-22T19:30:00+00:00,55.3170794948137,61.5,60.0,58.0,-6.182920505186303,6.182920505186303,under,-1.5,1.5,True,False,False,6.182920505186303,4.682920505186303,1.5,3.5,2.0,5-7.99,0.0,1,4,877,-2.0,market_lag|lookahead_candidate|sandwich_candidate|disputed_team,4,market_lag|lookahead_candidate|sandwich_candidate|disputed_team,disputed_team,,,missing_or_neutral,win,55.3170794948137,-4.682920505186303,under,2.0,win,False,2.6829205051863028,2.6829205051863028
401415639,2022,8,2022-10-22T19:30:00+00:00,55.69463676282416,56.0,55.5,66.0,-0.3053632371758397,0.3053632371758397,under,-0.5,0.5,True,False,False,0.3053632371758397,0.19463676282416031,0.11072647435167937,-10.0,-10.5,<1,0.0,1,4,877,10.5,lookahead_candidate|disputed_team,2,disputed_team,lookahead_candidate|disputed_team,,,missing_or_neutral,loss,55.69463676282416,0.19463676282416031,over,10.5,win,True,10.30536323717584,10.30536323717584
401416627,2022,8,2022-10-22T19:30:00+00:00,53.75291367019892,45.5,44.0,26.0,8.252913670198922,8.252913670198922,over,-1.5,-1.5,False,True,False,8.252913670198922,9.752913670198922,-1.5,-19.5,-18.0,8+,0.0,1,1,877,-18.0,bad_loss|upset_loss|bounceback_candidate|market_skepticism|market_chase|disputed_team,6,bad_loss|upset_loss|bounceback_candidate|market_skepticism|market_chase|disputed_team,bad_loss|bounceback_candidate|disputed_team,,,missing_or_neutral,loss,53.75291367019892,9.752913670198922,over,-18.0,loss,False,27.75291367019892,27.75291367019892
401426355,2022,8,2022-10-22T19:30:00+00:00,52.997799134177995,55.0,49.0,38.0,-2.0022008658220045,2.0022008658220045,under,-6.0,6.0,True,False,False,2.0022008658220045,3.9977991341779955,-1.995598268355991,17.0,11.0,2-2.99,2.0,1,4,877,-11.0,bad_loss|upset_loss|bounceback_candidate|market_chase|lookahead_candidate|sandwich_candidate|disputed_team,7,bad_loss|upset_loss|bounceback_candidate|market_chase|disputed_team,bad_loss|upset_loss|bounceback_candidate|lookahead_candidate|sandwich_candidate|disputed_team,,,missing_or_neutral,win,52.997799134177995,3.9977991341779955,over,-11.0,loss,True,14.997799134177995,14.997799134177995
401426356,2022,8,2022-10-22T19:30:00+00:00,59.20052568006417,68.0,66.0,51.0,-8.799474319935833,8.799474319935833,under,-2.0,2.0,True,False,False,8.799474319935833,6.7994743199358325,2.0,17.0,15.0,8+,0.0,1,4,877,-15.0,statement_win|upset_win|market_skepticism|market_lag,4,statement_win|upset_win|market_skepticism|market_lag,upset_win|market_skepticism,,,missing_or_neutral,win,59.20052568006417,-6.7994743199358325,under,15.0,win,False,8.200525680064167,8.200525680064167
401426588,2022,8,2022-10-22T19:30:00+00:00,54.292281195928155,58.0,63.75,49.0,-3.7077188040718454,3.7077188040718454,under,5.75,-5.75,False,True,False,3.7077188040718454,9.457718804071845,-5.75,9.0,14.75,3-4.99,1.0,1,4,877,-14.75,lookahead_candidate|sandwich_candidate|disputed_team,3,lookahead_candidate|sandwich_candidate|disputed_team,disputed_team,,,missing_or_neutral,win,54.292281195928155,-9.457718804071845,under,14.75,win,False,5.292281195928155,5.292281195928155
401426591,2022,8,2022-10-22T19:30:00+00:00,60.926501762397706,70.5,73.0,58.0,-9.573498237602294,9.573498237602294,under,2.5,-2.5,False,True,False,9.573498237602294,12.073498237602294,-2.5,12.5,15.0,8+,0.0,1,4,877,-15.0,lookahead_candidate|disputed_team,2,lookahead_candidate,lookahead_candidate|disputed_team,,,missing_or_neutral,win,60.926501762397706,-12.073498237602294,under,15.0,win,False,2.926501762397706,2.926501762397706
401403924,2022,8,2022-10-22T20:00:00+00:00,51.703317072427836,56.0,49.0,31.0,-4.296682927572164,4.296682927572164,under,-7.0,7.0,True,False,False,4.296682927572164,2.7033170724278364,1.5933658551443273,25.0,18.0,3-4.99,0.0,1,4,877,-18.0,bad_loss|bounceback_candidate|market_chase|lookahead_candidate|sandwich_candidate,5,lookahead_candidate|sandwich_candidate,bad_loss|bounceback_candidate|market_chase,,,missing_or_neutral,win,51.703317072427836,2.7033170724278364,over,-18.0,loss,True,20.703317072427836,20.703317072427836
401404018,2022,8,2022-10-22T20:00:00+00:00,55.69463676282416,54.5,52.125,29.0,1.1946367628241603,1.1946367628241603,over,-2.375,-2.375,False,True,False,1.1946367628241603,3.5696367628241603,-2.375,-25.5,-23.125,1-1.99,0.5,1,4,877,-23.125,statement_win|upset_win|lookahead_candidate|sandwich_candidate|disputed_team,5,statement_win|upset_win|lookahead_candidate|sandwich_candidate|disputed_team,upset_win|disputed_team,,,missing_or_neutral,loss,55.69463676282416,3.5696367628241603,over,-23.125,loss,False,26.69463676282416,26.69463676282416
401415242,2022,8,2022-10-22T20:00:00+00:00,48.84466918606291,46.5,46.0,30.0,2.3446691860629088,2.3446691860629088,over,-0.5,-0.5,False,True,False,2.3446691860629088,2.8446691860629088,-0.5,-16.5,-16.0,2-2.99,0.0,1,4,877,-16.0,upset_win|market_skepticism|market_lag|lookahead_candidate|sandwich_candidate,5,market_skepticism|lookahead_candidate|sandwich_candidate,upset_win|market_skepticism|market_lag,,,missing_or_neutral,loss,48.84466918606291,2.8446691860629088,over,-16.0,loss,False,18.84466918606291,18.84466918606291
401426589,2022,8,2022-10-22T20:00:00+00:00,54.130470938209385,51.0,50.75,45.0,3.1304709382093847,3.1304709382093847,over,-0.25,-0.25,False,True,False,3.1304709382093847,3.3804709382093847,-0.25,-6.0,-5.75,3-4.99,0.5,1,4,877,-5.75,lookahead_candidate,1,,lookahead_candidate,,,missing_or_neutral,loss,54.130470938209385,3.3804709382093847,over,-5.75,loss,False,9.130470938209385,9.130470938209385
